03-04-2023_11-03-21
Title: seah sok eng hearing aid 
Right Hearing Aid Serial Number: NEE5027
Left Hearing Aid Serial Number: None
Data rate: 50
Available sensors: Accelerometer
Accelerometer G: 1
Notes: 

11:03:21.726 - Walking
11:03:38.236 - motion sensor: [x: 0.697265625, y: -0.0283203125, z: 0.5517578125] [x: 0.703125, y: -0.0380859375, z: 0.587890625] [x: 0.7919921875, y: -0.046875, z: 0.654296875] [x: 0.82421875, y: -0.0634765625, z: 0.6708984375]
11:03:38.318 - motion sensor: [x: 0.8056640625, y: -0.07421875, z: 0.6337890625] [x: 0.8017578125, y: -0.0751953125, z: 0.6298828125] [x: 0.8193359375, y: -0.068359375, z: 0.658203125] [x: 0.87109375, y: -0.0537109375, z: 0.697265625]
11:03:38.398 - motion sensor: [x: 0.837890625, y: -0.060546875, z: 0.6982421875] [x: 0.9384765625, y: -0.0146484375, z: 0.7177734375] [x: 1.0947265625, y: 0.01953125, z: 0.748046875] [x: 0.861328125, y: 0.0341796875, z: 0.6220703125]
11:03:38.478 - motion sensor: [x: 0.6875, y: 0.0556640625, z: 0.5927734375] [x: 0.69140625, y: 0.0888671875, z: 0.6357421875] [x: 0.6904296875, y: 0.119140625, z: 0.68359375] [x: 0.71875, y: 0.1279296875, z: 0.6650390625]
11:03:38.558 - motion sensor: [x: 0.73828125, y: 0.1064453125, z: 0.6318359375] [x: 0.71484375, y: 0.078125, z: 0.6103515625] [x: 0.6484375, y: 0.044921875, z: 0.5771484375] [x: 0.5966796875, y: 0.025390625, z: 0.5390625]
11:03:38.636 - motion sensor: [x: 0.6240234375, y: 0.02734375, z: 0.5048828125] [x: 0.65625, y: 0.0400390625, z: 0.4892578125] [x: 0.6884765625, y: 0.05859375, z: 0.4853515625] [x: 0.6923828125, y: 0.0732421875, z: 0.513671875]
11:03:38.738 - motion sensor: [x: 0.701171875, y: 0.0751953125, z: 0.560546875] [x: 0.68359375, y: 0.0732421875, z: 0.6025390625] [x: 0.6806640625, y: 0.0673828125, z: 0.6279296875] [x: 0.6806640625, y: 0.0517578125, z: 0.642578125]
11:03:38.799 - motion sensor: [x: 0.6826171875, y: 0.0341796875, z: 0.66015625] [x: 0.640625, y: 0.021484375, z: 0.6865234375] [x: 0.6748046875, y: 0.0302734375, z: 0.751953125] [x: 0.666015625, y: 0.0419921875, z: 0.7939453125]
11:03:38.877 - motion sensor: [x: 0.6533203125, y: 0.052734375, z: 0.7861328125] [x: 0.671875, y: 0.0654296875, z: 0.7958984375] [x: 0.7587890625, y: 0.08203125, z: 0.8046875] [x: 0.798828125, y: 0.0810546875, z: 0.7861328125]
11:03:38.957 - motion sensor: [x: 0.904296875, y: 0.103515625, z: 0.7763671875] [x: 0.958984375, y: 0.0869140625, z: 0.7412109375] [x: 0.87890625, y: 0.01953125, z: 0.6513671875] [x: 0.85546875, y: -0.0302734375, z: 0.6376953125]
11:03:39.036 - motion sensor: [x: 0.8388671875, y: -0.064453125, z: 0.6328125] [x: 0.787109375, y: -0.0732421875, z: 0.58984375] [x: 0.76171875, y: -0.0673828125, z: 0.537109375] [x: 0.78515625, y: -0.0380859375, z: 0.5048828125]
11:03:39.119 - motion sensor: [x: 0.7978515625, y: -0.0166015625, z: 0.5029296875] [x: 0.7353515625, y: -0.0068359375, z: 0.4833984375] [x: 0.6767578125, y: 0.00390625, z: 0.4775390625] [x: 0.626953125, y: 0.0283203125, z: 0.47265625]
11:03:39.215 - motion sensor: [x: 0.634765625, y: 0.060546875, z: 0.4775390625] [x: 0.673828125, y: 0.080078125, z: 0.48828125] [x: 0.6923828125, y: 0.0849609375, z: 0.4990234375] [x: 0.70703125, y: 0.083984375, z: 0.529296875]
11:03:39.298 - motion sensor: [x: 0.7216796875, y: 0.0703125, z: 0.546875] [x: 0.720703125, y: 0.0390625, z: 0.5634765625] [x: 0.7041015625, y: 0.005859375, z: 0.576171875] [x: 0.7021484375, y: -0.02734375, z: 0.6162109375]
11:03:39.358 - motion sensor: [x: 0.7890625, y: -0.046875, z: 0.6630859375] [x: 0.81640625, y: -0.068359375, z: 0.66796875] [x: 0.7998046875, y: -0.0849609375, z: 0.638671875] [x: 0.7890625, y: -0.0830078125, z: 0.6357421875]
11:03:39.438 - motion sensor: [x: 0.8564453125, y: -0.0625, z: 0.671875] [x: 0.880859375, y: -0.037109375, z: 0.7255859375] [x: 0.97265625, y: 0.0126953125, z: 0.748046875] [x: 0.9052734375, y: 0.044921875, z: 0.7177734375]
11:03:39.517 - motion sensor: [x: 0.6767578125, y: 0.076171875, z: 0.6806640625] [x: 0.7158203125, y: 0.1162109375, z: 0.728515625] [x: 0.7392578125, y: 0.142578125, z: 0.7666015625] [x: 0.7255859375, y: 0.1689453125, z: 0.74609375]
11:03:39.599 - motion sensor: [x: 0.740234375, y: 0.18359375, z: 0.7138671875] [x: 0.7470703125, y: 0.166015625, z: 0.669921875] [x: 0.7099609375, y: 0.134765625, z: 0.61328125] [x: 0.64453125, y: 0.1005859375, z: 0.5322265625]
11:03:39.678 - motion sensor: [x: 0.6181640625, y: 0.083984375, z: 0.4736328125] [x: 0.615234375, y: 0.078125, z: 0.4384765625] [x: 0.609375, y: 0.0810546875, z: 0.42578125] [x: 0.6337890625, y: 0.0859375, z: 0.4443359375]
11:03:39.758 - motion sensor: [x: 0.673828125, y: 0.087890625, z: 0.4853515625] [x: 0.6884765625, y: 0.091796875, z: 0.5361328125] [x: 0.6845703125, y: 0.1015625, z: 0.5849609375] [x: 0.6875, y: 0.1064453125, z: 0.6162109375]
11:03:39.838 - motion sensor: [x: 0.6884765625, y: 0.111328125, z: 0.638671875] [x: 0.6669921875, y: 0.103515625, z: 0.666015625] [x: 0.68359375, y: 0.1044921875, z: 0.7177734375] [x: 0.6806640625, y: 0.09375, z: 0.7509765625]
11:03:39.918 - motion sensor: [x: 0.626953125, y: 0.07421875, z: 0.732421875] [x: 0.603515625, y: 0.0634765625, z: 0.7177734375] [x: 0.712890625, y: 0.068359375, z: 0.7685546875] [x: 0.796875, y: 0.087890625, z: 0.802734375]
11:03:40.019 - motion sensor: [x: 0.8740234375, y: 0.11328125, z: 0.7978515625] [x: 0.9921875, y: 0.0927734375, z: 0.765625] [x: 0.939453125, y: 0.0166015625, z: 0.677734375] [x: 0.9560546875, y: -0.037109375, z: 0.6640625]
11:03:40.079 - motion sensor: [x: 0.9345703125, y: -0.0771484375, z: 0.6552734375] [x: 0.8427734375, y: -0.08984375, z: 0.6064453125] [x: 0.8115234375, y: -0.0791015625, z: 0.56640625] [x: 0.775390625, y: -0.0439453125, z: 0.5537109375]
11:03:40.158 - motion sensor: [x: 0.7333984375, y: -0.0009765625, z: 0.537109375] [x: 0.6767578125, y: 0.0283203125, z: 0.5224609375] [x: 0.6328125, y: 0.04296875, z: 0.515625] [x: 0.6123046875, y: 0.0546875, z: 0.5078125]
11:03:40.232 - motion sensor: [x: 0.5927734375, y: 0.0771484375, z: 0.5302734375] [x: 0.607421875, y: 0.0947265625, z: 0.556640625] [x: 0.6279296875, y: 0.1005859375, z: 0.5634765625] [x: 0.6640625, y: 0.099609375, z: 0.548828125]
11:03:40.316 - motion sensor: [x: 0.7158203125, y: 0.0859375, z: 0.5361328125] [x: 0.73046875, y: 0.05859375, z: 0.5517578125] [x: 0.7265625, y: 0.0234375, z: 0.5634765625] [x: 0.7265625, y: -0.0146484375, z: 0.578125]
11:03:40.398 - motion sensor: [x: 0.734375, y: -0.04296875, z: 0.5908203125] [x: 0.728515625, y: -0.072265625, z: 0.5830078125] [x: 0.740234375, y: -0.087890625, z: 0.587890625] [x: 0.7900390625, y: -0.0966796875, z: 0.6142578125]
11:03:40.480 - motion sensor: [x: 0.8505859375, y: -0.08984375, z: 0.6455078125] [x: 0.9248046875, y: -0.0849609375, z: 0.6962890625] [x: 0.908203125, y: -0.0732421875, z: 0.7451171875] [x: 1.01171875, y: -0.0244140625, z: 0.8466796875]
11:03:40.579 - motion sensor: [x: 1.04296875, y: 0.0009765625, z: 0.884765625] [x: 0.75390625, y: 0.009765625, z: 0.798828125] [x: 0.6123046875, y: 0.06640625, z: 0.7626953125] [x: 0.6328125, y: 0.11328125, z: 0.7578125]
11:03:40.637 - motion sensor: [x: 0.6513671875, y: 0.1357421875, z: 0.72265625] [x: 0.6572265625, y: 0.12109375, z: 0.6669921875] [x: 0.6787109375, y: 0.091796875, z: 0.62109375] [x: 0.662109375, y: 0.068359375, z: 0.5849609375]
11:03:40.717 - motion sensor: [x: 0.6318359375, y: 0.0537109375, z: 0.556640625] [x: 0.611328125, y: 0.05078125, z: 0.5537109375] [x: 0.6259765625, y: 0.04296875, z: 0.5546875] [x: 0.619140625, y: 0.03515625, z: 0.5478515625]
11:03:40.798 - motion sensor: [x: 0.6220703125, y: 0.02734375, z: 0.5556640625] [x: 0.634765625, y: 0.0283203125, z: 0.5654296875] [x: 0.65625, y: 0.025390625, z: 0.578125] [x: 0.671875, y: 0.0302734375, z: 0.5908203125]
11:03:40.878 - motion sensor: [x: 0.66796875, y: 0.04296875, z: 0.6015625] [x: 0.673828125, y: 0.0537109375, z: 0.6083984375] [x: 0.7021484375, y: 0.0693359375, z: 0.634765625] [x: 0.6953125, y: 0.072265625, z: 0.6572265625]
11:03:40.956 - motion sensor: [x: 0.685546875, y: 0.0771484375, z: 0.673828125] [x: 0.7080078125, y: 0.080078125, z: 0.708984375] [x: 0.7021484375, y: 0.0703125, z: 0.712890625] [x: 0.6611328125, y: 0.05859375, z: 0.693359375]
11:03:41.038 - motion sensor: [x: 0.7060546875, y: 0.0615234375, z: 0.71484375] [x: 0.771484375, y: 0.06640625, z: 0.763671875] [x: 0.7646484375, y: 0.07421875, z: 0.751953125] [x: 0.880859375, y: 0.103515625, z: 0.7431640625]
11:03:41.118 - motion sensor: [x: 0.9091796875, y: 0.0703125, z: 0.6669921875] [x: 0.9130859375, y: 0.0107421875, z: 0.6064453125] [x: 0.9189453125, y: -0.0390625, z: 0.60546875] [x: 0.8828125, y: -0.0654296875, z: 0.607421875]
11:03:41.198 - motion sensor: [x: 0.83984375, y: -0.0546875, z: 0.5927734375] [x: 0.8310546875, y: -0.015625, z: 0.583984375] [x: 0.8447265625, y: 0.0302734375, z: 0.6005859375] [x: 0.7578125, y: 0.0380859375, z: 0.59375]
11:03:41.280 - motion sensor: [x: 0.6630859375, y: 0.041015625, z: 0.5888671875] [x: 0.595703125, y: 0.046875, z: 0.5751953125] [x: 0.5576171875, y: 0.0537109375, z: 0.5673828125] [x: 0.5634765625, y: 0.05859375, z: 0.564453125]
11:03:41.378 - motion sensor: [x: 0.6181640625, y: 0.05859375, z: 0.5693359375] [x: 0.6416015625, y: 0.0478515625, z: 0.572265625] [x: 0.6650390625, y: 0.033203125, z: 0.572265625] [x: 0.6708984375, y: 0.0205078125, z: 0.5556640625]
11:03:41.438 - motion sensor: [x: 0.6875, y: 0.0068359375, z: 0.55078125] [x: 0.697265625, y: -0.0107421875, z: 0.568359375] [x: 0.73828125, y: -0.021484375, z: 0.615234375] [x: 0.7578125, y: -0.046875, z: 0.625]
11:03:41.519 - motion sensor: [x: 0.7587890625, y: -0.0537109375, z: 0.6201171875] [x: 0.78125, y: -0.029296875, z: 0.6552734375] [x: 1.09765625, y: 0.076171875, z: 0.748046875] [x: 1.0009765625, y: 0.0869140625, z: 0.763671875]
11:03:41.599 - motion sensor: [x: 0.873046875, y: 0.109375, z: 0.8134765625] [x: 0.7666015625, y: 0.1201171875, z: 0.865234375] [x: 0.70703125, y: 0.119140625, z: 0.8916015625] [x: 0.638671875, y: 0.1015625, z: 0.8125]
11:03:41.698 - motion sensor: [x: 0.6259765625, y: 0.083984375, z: 0.75390625] [x: 0.6455078125, y: 0.0703125, z: 0.671875] [x: 0.650390625, y: 0.064453125, z: 0.61328125] [x: 0.6552734375, y: 0.0693359375, z: 0.576171875]
11:03:41.756 - motion sensor: [x: 0.62890625, y: 0.080078125, z: 0.5556640625] [x: 0.6298828125, y: 0.0888671875, z: 0.5478515625] [x: 0.6435546875, y: 0.099609375, z: 0.541015625] [x: 0.6474609375, y: 0.09765625, z: 0.52734375]
11:03:41.838 - motion sensor: [x: 0.6484375, y: 0.0859375, z: 0.533203125] [x: 0.6455078125, y: 0.0849609375, z: 0.5341796875] [x: 0.6552734375, y: 0.09375, z: 0.5498046875] [x: 0.6767578125, y: 0.11328125, z: 0.5703125]
11:03:41.918 - motion sensor: [x: 0.6923828125, y: 0.1259765625, z: 0.5830078125] [x: 0.685546875, y: 0.126953125, z: 0.587890625] [x: 0.7001953125, y: 0.1181640625, z: 0.6005859375] [x: 0.6796875, y: 0.1015625, z: 0.6357421875]
11:03:41.994 - motion sensor: [x: 0.6767578125, y: 0.1015625, z: 0.689453125] [x: 0.6669921875, y: 0.1015625, z: 0.7294921875] [x: 0.6494140625, y: 0.1044921875, z: 0.7568359375] [x: 0.65625, y: 0.099609375, z: 0.7705078125]
11:03:42.079 - motion sensor: [x: 0.716796875, y: 0.1044921875, z: 0.7724609375] [x: 0.8466796875, y: 0.1103515625, z: 0.78515625] [x: 0.8203125, y: 0.091796875, z: 0.74609375] [x: 0.947265625, y: 0.1005859375, z: 0.740234375]
11:03:42.178 - motion sensor: [x: 1.0625, y: 0.087890625, z: 0.7177734375] [x: 0.9609375, y: 0.0068359375, z: 0.6083984375] [x: 0.849609375, y: -0.056640625, z: 0.544921875] [x: 0.8046875, y: -0.0908203125, z: 0.5498046875]
11:03:42.235 - motion sensor: [x: 0.74609375, y: -0.1025390625, z: 0.5361328125] [x: 0.7236328125, y: -0.08203125, z: 0.5107421875] [x: 0.7861328125, y: -0.041015625, z: 0.5] [x: 0.798828125, y: -0.0048828125, z: 0.4892578125]
11:03:42.317 - motion sensor: [x: 0.75390625, y: 0.0126953125, z: 0.484375] [x: 0.7021484375, y: 0.0263671875, z: 0.501953125] [x: 0.6767578125, y: 0.0419921875, z: 0.5234375] [x: 0.681640625, y: 0.0537109375, z: 0.5234375]
11:03:42.400 - motion sensor: [x: 0.7001953125, y: 0.056640625, z: 0.513671875] [x: 0.703125, y: 0.0439453125, z: 0.509765625] [x: 0.720703125, y: 0.029296875, z: 0.5] [x: 0.744140625, y: 0.013671875, z: 0.49609375]
11:03:42.479 - motion sensor: [x: 0.7294921875, y: -0.0029296875, z: 0.4931640625] [x: 0.7314453125, y: -0.017578125, z: 0.4794921875] [x: 0.7236328125, y: -0.033203125, z: 0.4951171875] [x: 0.7548828125, y: -0.044921875, z: 0.5458984375]
11:03:42.556 - motion sensor: [x: 0.794921875, y: -0.0625, z: 0.58984375] [x: 0.83984375, y: -0.07421875, z: 0.603515625] [x: 0.8447265625, y: -0.087890625, z: 0.5888671875] [x: 0.8720703125, y: -0.078125, z: 0.6064453125]
11:03:42.658 - motion sensor: [x: 0.98046875, y: -0.0654296875, z: 0.6650390625] [x: 0.9833984375, y: -0.0712890625, z: 0.681640625] [x: 1.0244140625, y: -0.04296875, z: 0.705078125] [x: 0.9619140625, y: -0.013671875, z: 0.6962890625]
11:03:42.719 - motion sensor: [x: 0.7685546875, y: 0.033203125, z: 0.65625] [x: 0.68359375, y: 0.0751953125, z: 0.669921875] [x: 0.708984375, y: 0.107421875, z: 0.703125] [x: 0.6943359375, y: 0.12890625, z: 0.7021484375]
11:03:42.797 - motion sensor: [x: 0.7275390625, y: 0.134765625, z: 0.69140625] [x: 0.771484375, y: 0.111328125, z: 0.6630859375] [x: 0.7177734375, y: 0.0771484375, z: 0.6201171875] [x: 0.6259765625, y: 0.0537109375, z: 0.5576171875]
11:03:42.878 - motion sensor: [x: 0.6025390625, y: 0.05078125, z: 0.5224609375] [x: 0.64453125, y: 0.0615234375, z: 0.498046875] [x: 0.6845703125, y: 0.07421875, z: 0.4873046875] [x: 0.693359375, y: 0.0888671875, z: 0.4814453125]
11:03:42.980 - motion sensor: [x: 0.693359375, y: 0.0986328125, z: 0.498046875] [x: 0.7041015625, y: 0.103515625, z: 0.5205078125] [x: 0.70703125, y: 0.115234375, z: 0.53515625] [x: 0.708984375, y: 0.12890625, z: 0.5341796875]
11:03:43.036 - motion sensor: [x: 0.7216796875, y: 0.1416015625, z: 0.5419921875] [x: 0.7353515625, y: 0.1318359375, z: 0.55859375] [x: 0.7080078125, y: 0.1171875, z: 0.5712890625] [x: 0.71875, y: 0.1083984375, z: 0.603515625]
11:03:43.137 - motion sensor: [x: 0.744140625, y: 0.107421875, z: 0.6240234375] [x: 0.7880859375, y: 0.1064453125, z: 0.6513671875] [x: 0.7880859375, y: 0.09765625, z: 0.6640625] [x: 0.7998046875, y: 0.0908203125, z: 0.7158203125]
11:03:43.219 - motion sensor: [x: 0.8564453125, y: 0.0986328125, z: 0.7802734375] [x: 0.8271484375, y: 0.11328125, z: 0.7431640625] [x: 0.919921875, y: 0.146484375, z: 0.7001953125] [x: 0.9345703125, y: 0.115234375, z: 0.59765625]
11:03:43.299 - motion sensor: [x: 0.9072265625, y: 0.0673828125, z: 0.546875] [x: 0.9248046875, y: 0.029296875, z: 0.5546875] [x: 0.9072265625, y: -0.009765625, z: 0.5634765625] [x: 0.8759765625, y: -0.0234375, z: 0.5537109375]
11:03:43.355 - motion sensor: [x: 0.884765625, y: 0, z: 0.5361328125] [x: 0.8544921875, y: 0.009765625, z: 0.5380859375] [x: 0.7900390625, y: 0.0048828125, z: 0.515625] [x: 0.712890625, y: 0.0068359375, z: 0.494140625]
11:03:43.437 - motion sensor: [x: 0.6767578125, y: 0.015625, z: 0.4677734375] [x: 0.671875, y: 0.0205078125, z: 0.439453125] [x: 0.6630859375, y: 0.01953125, z: 0.412109375] [x: 0.68359375, y: 0.0185546875, z: 0.4033203125]
11:03:43.517 - motion sensor: [x: 0.7158203125, y: 0.015625, z: 0.412109375] [x: 0.7236328125, y: 0.0068359375, z: 0.42578125] [x: 0.7177734375, y: -0.001953125, z: 0.4453125] [x: 0.72265625, y: -0.0068359375, z: 0.4599609375]
11:03:43.598 - motion sensor: [x: 0.7314453125, y: -0.013671875, z: 0.4609375] [x: 0.7919921875, y: -0.0166015625, z: 0.482421875] [x: 0.8359375, y: -0.0322265625, z: 0.509765625] [x: 0.86328125, y: -0.048828125, z: 0.5283203125]
11:03:43.677 - motion sensor: [x: 0.8857421875, y: -0.0419921875, z: 0.537109375] [x: 0.94140625, y: -0.01953125, z: 0.5712890625] [x: 1, y: 0.009765625, z: 0.626953125] [x: 0.9853515625, y: 0.0146484375, z: 0.6943359375]
11:03:43.759 - motion sensor: [x: 1.0068359375, y: 0.03125, z: 0.7353515625] [x: 1.0859375, y: 0.037109375, z: 0.7607421875] [x: 0.8984375, y: 0.0087890625, z: 0.69921875] [x: 0.6279296875, y: 0.0283203125, z: 0.611328125]
11:03:43.838 - motion sensor: [x: 0.6337890625, y: 0.0751953125, z: 0.5859375] [x: 0.7099609375, y: 0.115234375, z: 0.580078125] [x: 0.7021484375, y: 0.1357421875, z: 0.5458984375] [x: 0.7265625, y: 0.138671875, z: 0.5166015625]
11:03:43.917 - motion sensor: [x: 0.74609375, y: 0.13671875, z: 0.517578125] [x: 0.755859375, y: 0.1435546875, z: 0.53125] [x: 0.755859375, y: 0.140625, z: 0.5390625] [x: 0.736328125, y: 0.1376953125, z: 0.533203125]
11:03:44.015 - motion sensor: [x: 0.7177734375, y: 0.1279296875, z: 0.5244140625] [x: 0.693359375, y: 0.1083984375, z: 0.5126953125] [x: 0.68359375, y: 0.0830078125, z: 0.509765625] [x: 0.689453125, y: 0.068359375, z: 0.50390625]
11:03:44.077 - motion sensor: [x: 0.6953125, y: 0.068359375, z: 0.5] [x: 0.7001953125, y: 0.076171875, z: 0.5087890625] [x: 0.7080078125, y: 0.0859375, z: 0.5107421875] [x: 0.7265625, y: 0.0986328125, z: 0.5341796875]
11:03:44.159 - motion sensor: [x: 0.73046875, y: 0.09765625, z: 0.5703125] [x: 0.765625, y: 0.1064453125, z: 0.6123046875] [x: 0.765625, y: 0.115234375, z: 0.654296875] [x: 0.7451171875, y: 0.1279296875, z: 0.6708984375]
11:03:44.235 - motion sensor: [x: 0.734375, y: 0.1396484375, z: 0.6689453125] [x: 0.763671875, y: 0.1474609375, z: 0.662109375] [x: 0.8720703125, y: 0.1513671875, z: 0.6640625] [x: 0.88671875, y: 0.1298828125, z: 0.646484375]
11:03:44.335 - motion sensor: [x: 0.9794921875, y: 0.1337890625, z: 0.630859375] [x: 1.021484375, y: 0.095703125, z: 0.587890625] [x: 0.970703125, y: 0.037109375, z: 0.5283203125] [x: 0.9931640625, y: -0.0009765625, z: 0.541015625]
11:03:44.399 - motion sensor: [x: 0.98046875, y: -0.0322265625, z: 0.5439453125] [x: 0.9150390625, y: -0.0390625, z: 0.546875] [x: 0.8486328125, y: -0.0302734375, z: 0.5244140625] [x: 0.8212890625, y: 0.0048828125, z: 0.5087890625]
11:03:44.478 - motion sensor: [x: 0.7890625, y: 0.037109375, z: 0.490234375] [x: 0.7216796875, y: 0.052734375, z: 0.4619140625] [x: 0.6806640625, y: 0.0625, z: 0.439453125] [x: 0.650390625, y: 0.078125, z: 0.4306640625]
11:03:44.558 - motion sensor: [x: 0.65625, y: 0.0966796875, z: 0.4306640625] [x: 0.6826171875, y: 0.1064453125, z: 0.4384765625] [x: 0.7119140625, y: 0.0966796875, z: 0.4365234375] [x: 0.732421875, y: 0.080078125, z: 0.4326171875]
11:03:44.635 - motion sensor: [x: 0.7353515625, y: 0.0654296875, z: 0.4423828125] [x: 0.73046875, y: 0.0419921875, z: 0.458984375] [x: 0.73046875, y: 0.0234375, z: 0.484375] [x: 0.732421875, y: -0.0048828125, z: 0.517578125]
11:03:44.738 - motion sensor: [x: 0.7275390625, y: -0.01953125, z: 0.5419921875] [x: 0.80859375, y: -0.0263671875, z: 0.5791015625] [x: 0.865234375, y: -0.037109375, z: 0.5966796875] [x: 0.8818359375, y: -0.0400390625, z: 0.5869140625]
11:03:44.798 - motion sensor: [x: 0.9306640625, y: -0.015625, z: 0.6064453125] [x: 1.0146484375, y: 0.0107421875, z: 0.6708984375] [x: 0.9658203125, y: 0.03125, z: 0.7119140625] [x: 1.0419921875, y: 0.0927734375, z: 0.7490234375]
11:03:44.877 - motion sensor: [x: 1.0224609375, y: 0.115234375, z: 0.73046875] [x: 0.74609375, y: 0.109375, z: 0.66796875] [x: 0.640625, y: 0.125, z: 0.6611328125] [x: 0.6865234375, y: 0.146484375, z: 0.666015625]
11:03:44.962 - motion sensor: [x: 0.6923828125, y: 0.150390625, z: 0.6318359375] [x: 0.7392578125, y: 0.1357421875, z: 0.5908203125] [x: 0.7626953125, y: 0.107421875, z: 0.5673828125] [x: 0.71875, y: 0.0986328125, z: 0.5556640625]
11:03:45.037 - motion sensor: [x: 0.6591796875, y: 0.1025390625, z: 0.5439453125] [x: 0.673828125, y: 0.1103515625, z: 0.5439453125] [x: 0.6845703125, y: 0.109375, z: 0.5341796875] [x: 0.6689453125, y: 0.1015625, z: 0.5048828125]
11:03:45.115 - motion sensor: [x: 0.6416015625, y: 0.09375, z: 0.4873046875] [x: 0.6474609375, y: 0.083984375, z: 0.4833984375] [x: 0.646484375, y: 0.076171875, z: 0.490234375] [x: 0.654296875, y: 0.0771484375, z: 0.50390625]
11:03:45.196 - motion sensor: [x: 0.67578125, y: 0.087890625, z: 0.5234375] [x: 0.703125, y: 0.1064453125, z: 0.5576171875] [x: 0.71484375, y: 0.1220703125, z: 0.5908203125] [x: 0.744140625, y: 0.1318359375, z: 0.6162109375]
11:03:45.279 - motion sensor: [x: 0.791015625, y: 0.13671875, z: 0.662109375] [x: 0.7919921875, y: 0.12890625, z: 0.6708984375] [x: 0.7578125, y: 0.1171875, z: 0.6669921875] [x: 0.7802734375, y: 0.1201171875, z: 0.6884765625]
11:03:45.357 - motion sensor: [x: 0.8388671875, y: 0.123046875, z: 0.7236328125] [x: 0.8837890625, y: 0.1123046875, z: 0.744140625] [x: 0.931640625, y: 0.109375, z: 0.7216796875] [x: 1.01953125, y: 0.1083984375, z: 0.701171875]
11:03:45.457 - motion sensor: [x: 0.9521484375, y: 0.04296875, z: 0.607421875] [x: 0.8818359375, y: -0.025390625, z: 0.5478515625] [x: 0.8349609375, y: -0.0595703125, z: 0.5419921875] [x: 0.7666015625, y: -0.080078125, z: 0.5400390625]
11:03:45.517 - motion sensor: [x: 0.716796875, y: -0.0673828125, z: 0.525390625] [x: 0.7470703125, y: -0.0341796875, z: 0.5205078125] [x: 0.810546875, y: 0.005859375, z: 0.52734375] [x: 0.7822265625, y: 0.017578125, z: 0.5263671875]
11:03:45.597 - motion sensor: [x: 0.701171875, y: 0.025390625, z: 0.51953125] [x: 0.6669921875, y: 0.0400390625, z: 0.525390625] [x: 0.6591796875, y: 0.0517578125, z: 0.533203125] [x: 0.6708984375, y: 0.0654296875, z: 0.5380859375]
11:03:45.673 - motion sensor: [x: 0.6767578125, y: 0.0791015625, z: 0.537109375] [x: 0.685546875, y: 0.0810546875, z: 0.53515625] [x: 0.708984375, y: 0.0751953125, z: 0.5341796875] [x: 0.7109375, y: 0.0615234375, z: 0.53125]
11:03:45.780 - motion sensor: [x: 0.6962890625, y: 0.046875, z: 0.53125] [x: 0.7021484375, y: 0.0341796875, z: 0.5458984375] [x: 0.779296875, y: 0.0361328125, z: 0.5888671875] [x: 0.8212890625, y: 0.0146484375, z: 0.615234375]
11:03:45.839 - motion sensor: [x: 0.8056640625, y: -0.0166015625, z: 0.6083984375] [x: 0.82421875, y: -0.0322265625, z: 0.6015625] [x: 0.8505859375, y: -0.0400390625, z: 0.6181640625] [x: 0.875, y: -0.0283203125, z: 0.65625]
11:03:45.917 - motion sensor: [x: 0.923828125, y: -0.0009765625, z: 0.705078125] [x: 1.0927734375, y: 0.0400390625, z: 0.7529296875] [x: 1.01171875, y: 0.0439453125, z: 0.732421875] [x: 0.7177734375, y: 0.0546875, z: 0.6533203125]
11:03:45.998 - motion sensor: [x: 0.6279296875, y: 0.08984375, z: 0.6328125] [x: 0.6845703125, y: 0.1240234375, z: 0.66015625] [x: 0.7119140625, y: 0.1328125, z: 0.658203125] [x: 0.736328125, y: 0.1171875, z: 0.62890625]
11:03:46.097 - motion sensor: [x: 0.73828125, y: 0.09765625, z: 0.611328125] [x: 0.732421875, y: 0.076171875, z: 0.5927734375] [x: 0.703125, y: 0.0625, z: 0.5654296875] [x: 0.6943359375, y: 0.0732421875, z: 0.5458984375]
11:03:46.157 - motion sensor: [x: 0.6748046875, y: 0.0849609375, z: 0.5283203125] [x: 0.6748046875, y: 0.0859375, z: 0.5166015625] [x: 0.677734375, y: 0.078125, z: 0.5146484375] [x: 0.6875, y: 0.06640625, z: 0.529296875]
11:03:46.237 - motion sensor: [x: 0.650390625, y: 0.06640625, z: 0.5390625] [x: 0.6533203125, y: 0.068359375, z: 0.5498046875] [x: 0.65234375, y: 0.083984375, z: 0.55078125] [x: 0.681640625, y: 0.1005859375, z: 0.5693359375]
11:03:46.316 - motion sensor: [x: 0.685546875, y: 0.1064453125, z: 0.5966796875] [x: 0.673828125, y: 0.1142578125, z: 0.62890625] [x: 0.6787109375, y: 0.1162109375, z: 0.6640625] [x: 0.671875, y: 0.115234375, z: 0.6767578125]
11:03:46.398 - motion sensor: [x: 0.6728515625, y: 0.115234375, z: 0.662109375] [x: 0.72265625, y: 0.115234375, z: 0.6640625] [x: 0.80078125, y: 0.1123046875, z: 0.677734375] [x: 0.85546875, y: 0.1142578125, z: 0.7060546875]
11:03:46.478 - motion sensor: [x: 0.908203125, y: 0.1337890625, z: 0.6904296875] [x: 1.01953125, y: 0.126953125, z: 0.6767578125] [x: 0.935546875, y: 0.0556640625, z: 0.595703125] [x: 0.9111328125, y: 0.0166015625, z: 0.603515625]
