n_samples,acc_pa,acc_ml,acc_si,gyr_pa,gyr_ml,gyr_si,side
4373,-2.33291971405873,-0.880725348815392,-9.349783113164623,5.119745071225758,-4.867666719288923,-75.04738834390253,left
4374,-2.167801891469397,-0.8604949536086703,-9.278958669311823,6.334247439214288,-2.1922593224645937,-70.3714513338617,left
4375,-2.2640940220027406,-1.0041066326343635,-9.418954472759575,8.90147391340318,0.4811907343289823,-67.15844902711228,left
4376,-2.2720652552762823,-0.9436079144551479,-9.3529821522872,12.205806809642695,2.5322214251887964,-68.50062008497625,left
4377,-1.8096250211751586,-0.778423443301152,-9.607900428497086,13.819089972147761,5.184059023512292,-70.12847077428975,left
4378,-1.627402595655167,-0.8498821281611413,-9.65076653826304,14.083195014291164,7.938305662928378,-68.64973431540353,left
4379,-1.529472941713701,-0.726836253183777,-9.367454314767238,15.18385936722245,10.19123178525553,-68.43160320203913,left
4380,-1.4573830084799337,-0.575964494337885,-9.861262128491838,14.214703915868299,10.875560329331151,-66.64887122753055,left
4381,-1.5829565840629534,-0.3789140179830869,-10.235122297579911,11.372445359236973,9.374852922879965,-66.45252437916251,left
4382,-1.3955994245509156,-0.03765471398321174,-10.221206133359452,7.0903865946619185,7.296112233543772,-65.80308239603575,left
4383,-1.259176276900539,0.24382880632627368,-10.202497794779314,2.814203205498792,5.89749662377301,-60.947599001708085,left
4384,-1.3708781191553632,0.39627104567531674,-10.124857638290221,1.1760557871536186,4.251170747781998,-55.28492684055392,left
4385,-1.2915549354556144,0.6386521067875596,-10.18019575334612,1.2788879135859474,3.291048110294209,-50.932309968474385,left
4386,-1.1413848412206828,0.8514185685913187,-9.837719766532832,0.324699104314524,4.24202385928353,-45.65305265496553,left
4387,-1.0841856988805962,1.0030163628469126,-9.70578727456302,-0.1467506615709624,6.534403783521194,-39.83198358870209,left
4388,-1.2444442026561982,1.0312542096227113,-9.520316182811408,-1.1760976547506825,7.666734130852576,-34.136159107188114,left
4389,-1.3204030716605768,1.099410396068394,-9.590168593985211,-0.21350794996008382,7.253635208021457,-30.44111137267148,left
3588,0.109795677047964,0.5141494378551272,-9.853317039902828,1.4608044868074435,0.47680821459448736,0.05685967528283736,right
3589,0.05760075509761986,0.47281520602837873,-9.724967001073814,0.6862100515382645,-1.1458625037226797,0.370734144695403,right
3590,0.10811202826558475,0.4614513349269027,-9.820133078064611,0.44658915389926424,-1.2403473547617476,0.58282248715923,right
3591,-0.008284391872884544,0.45546896264888415,-9.79036091106404,0.057984097461626416,-0.9065378132302896,0.6359985483803094,right
3592,0.11794637290848797,0.4144027997351001,-9.746448532156833,0.06960143339302033,-0.9506692610433748,0.23909929631186344,right
3593,0.15032387132110658,0.40430366187501726,-9.851515244537453,-0.03798401820081773,-0.7270477212234069,0.29917817094563093,right
3594,0.23216557532069082,0.3489704224322795,-9.655393400761586,-0.38442929206386317,-1.2123498568465851,0.4143406875744212,right
3595,0.3366935450537012,0.32550279647845576,-9.681858796759892,-0.04603096347852187,-1.4391780916187338,1.7538962021729743,right
3596,0.5031665077220389,0.2654677922324501,-9.716599873298003,0.11811359447792669,-0.8197534198038698,2.7816724066154737,right
3597,0.653015770580557,0.17127104291641182,-9.708430970963319,0.6424995123494776,0.5753541177060291,3.7399363231199514,right
3598,0.6953223027963462,0.1028969282330551,-9.63928115585119,1.5443630715350585,0.8484718394130921,4.92271309756715,right
3599,0.6724140017196363,0.09303053935967609,-9.79397603427264,1.7883760169974692,-1.6948692517039017,6.379160826049454,right
3600,0.6868342148102475,0.07244683775979244,-9.717545685427105,0.5774440229793363,-5.827361567032482,7.805236086348216,right
3601,0.6737853296940242,-0.01601415940646836,-9.649630876321911,-0.007480044071921377,-9.101803497444903,8.783654145056808,right
3602,0.763155371341901,-0.007642674430168722,-9.587146402724898,-0.05656182258947329,-11.326346040654656,9.444281368545454,right
3603,0.7688498427254875,-0.029670914634329165,-9.686732635861874,-0.16929246527872,-12.595887915635203,11.93064218817576,right
3604,0.7205440149668156,-0.06275048687150828,-9.694095125259905,-0.36532651786895887,-15.593758227315314,14.221820362775501,right
3605,0.6608234099712313,-0.018091165927517416,-9.818201854678103,-0.7275038384878467,-19.08096499225595,16.623416936138646,right
3606,0.7044250752577681,-0.0013053170251355328,-9.71717732467239,-1.743773321784384,-22.59816981386803,18.61851992846922,right
3607,0.730855539934558,0.004937665954533738,-9.396129262285175,-1.9844744194781265,-24.687973716180704,21.437822374468226,right
3608,0.6974619190033482,0.05758603084807523,-8.928670238079407,-0.8579591536033302,-24.181762748387165,24.062807256792443,right
3609,0.6631425582888566,0.12855403116680897,-8.742079665789808,0.7004700528598429,-22.303169917779172,26.98322826906771,right
3610,0.620703548746433,0.12661837784663948,-8.643766388498992,1.1014528038466969,-20.168641258307474,28.748210665733282,right
3611,0.6215077374722804,0.1944785002174893,-9.305949179706376,3.1738738568604132,-19.16841835677073,28.882348013051192,right
3612,0.7382572888437027,0.346322489261363,-10.291543819637463,4.0346725177828855,-19.616720618942388,27.15452670761998,right
3613,0.6869694197231468,0.4088281854037467,-10.505895033257639,2.299694681283854,-21.806031543962803,25.405401110452903,right
3614,0.5238785044124126,0.48815024980907895,-10.698674391739631,2.0676601745197845,-24.560375210086285,24.78244511226276,right
3615,0.32279886814451775,0.6792318657628633,-11.11212145913043,1.2278099476499325,-27.257526126837988,23.07027108550385,right
3616,0.25825070977287634,0.764084006141727,-11.106838988186084,-0.5084496268309815,-29.156848694977572,20.419253175161852,right
3617,0.29849436340829083,0.8091113578694874,-10.373786521972509,-1.9192614115355724,-27.029520544013124,17.071542218019324,right
3618,0.5257579864373727,0.7523990807980581,-9.530725471529324,-0.5703032685477147,-20.13196514054073,14.364888854813119,right
3619,0.6445717633563537,0.7532407873260524,-9.226178746033234,2.5376506381326713,-10.84520952900553,13.678158197730399,right
3620,0.6541374600934851,0.7299841459438714,-8.769866425737801,4.3447161618250005,-4.224559192605285,13.410822378845376,right
3621,0.4982569883768102,0.7723015033294789,-8.685944611520659,6.503778746580702,0.2951454877223225,13.907705604230038,right
3622,0.25424982604414303,0.8717680734892392,-9.055939151607463,7.664779993131036,0.5885645924635329,14.837138162595348,right
3623,0.06803849420721075,0.858606823306431,-8.982173861206503,7.61825690601686,-1.3312333131132257,14.852605588387982,right
3624,-0.08708325967711872,0.9153792068771458,-8.910075435057612,8.904776628463646,-3.039474865878773,15.318964528743317,right
3625,-0.18063211762307851,1.0077492693797225,-8.952985377106597,10.09639102895752,-4.084719720049378,14.990481666796013,right
3626,-0.1952447293590409,0.9998355242072829,-9.34936470900046,10.625788094037727,-4.810732548173337,14.713333568269832,right
3627,-0.38385587750642314,0.9516110860991647,-9.402133980417304,9.658078170527382,-5.156279995902581,13.892934592114575,right
3628,-0.5513134014544097,0.8636538014785885,-9.447021006873227,9.68137741403676,-5.2742287697018275,13.151773886868597,right
3629,-0.6552127026009735,0.8865963293433023,-9.578670549452507,10.570961685217018,-5.054121600653341,12.301228492498065,right
3630,-0.5057342776155238,0.8326876203404591,-10.114217042624732,12.63696203928134,-4.102805119570009,12.111645836548838,right
3631,-0.5521334141387491,0.7110560416117256,-10.573496309297143,14.038161899105443,-2.329757501153511,12.014878325121296,right
3632,-0.33816963580165504,0.6365579385799184,-11.333243323438392,14.771822652601415,-0.08008851864621219,12.990765594957976,right
3633,-0.4486531607955313,0.3927336430457581,-11.815148721593234,13.52950681052408,3.7724643100869226,15.117445975254903,right
3634,-0.5526807364853199,0.1709585586274112,-11.865878489222473,14.649218337034466,6.452023852813473,14.666777786479226,right
3635,-0.27143523581339757,0.14349064656858335,-13.339235313053383,16.485331369005007,9.84217778804691,15.215687892169445,right
3636,-0.3930567076410245,-0.007605100762168637,-12.976192218516326,12.817352568082857,12.097310546408105,13.372195482116815,right
3637,-0.5501190394483495,-0.3445868616174909,-12.404110084622113,10.755773420196846,12.802653244034452,13.730677022711907,right
3638,-1.026714703863128,-0.7310523237664953,-11.119979580680418,9.782090334974633,11.213997428210154,13.240212170263288,right
3639,-1.1876915753442767,-0.8587057837850958,-10.535682967907567,10.88813895548147,9.29314057040669,12.254505486251709,right
3640,-1.4340837358112393,-0.9348740483130586,-9.73839008400652,9.220858221660658,6.259415915094291,12.82746761739862,right
3641,-1.5314780238857382,-1.1538356757658494,-9.03813870109916,7.506348519095167,3.742757500098892,12.868096028310742,right
3642,-1.5022307092174856,-1.4005876849628192,-8.870365613127356,5.176599680545207,2.5657267443848095,13.208765747787263,right
3643,-1.2414272653661298,-1.5532281181182614,-9.015491434696955,3.585063337500359,1.7565736927126057,12.706460147384085,right
3644,-1.1682236067972918,-1.723360231997012,-9.556698424480633,2.522887672000568,-0.3797234010360742,15.155213617478466,right
3645,-1.3115324761969531,-1.8440169824016126,-9.39253718615112,2.0772073997020426,-5.694703894865366,16.125364739566432,right
3646,-1.0048866452905734,-1.9073597310654318,-9.92602813059435,3.5605311409773597,-9.205436928358447,17.47798169689497,right
3647,-1.0425739695152862,-1.8667706152248946,-9.687162073420492,1.192989683751577,-9.172196312648255,18.51799944221481,right
3648,-1.1161607590749125,-1.7004109429541314,-9.2008003649903,-0.5416650877827784,-8.962687644639146,20.52364823549948,right
3649,-1.1815400909959424,-1.4042059933960287,-9.026318047707818,-4.705726166163662,-8.512874743525549,22.901223572405673,right
3650,-1.1985195784360774,-1.3266665310667274,-8.63721232941564,-9.455661021533732,-7.538043918839108,25.146231828342955,right
3651,-1.146388881688388,-1.26959222643037,-8.030668575518963,-11.712439187427432,-3.6326906027218064,25.03347639532295,right
3652,-0.9133989686109261,-1.1003949283087755,-7.6941013617753615,-11.99400097257029,2.166414982189531,24.202487223643672,right
3653,-0.8197265477190063,-0.8966244853756827,-7.686612380579352,-12.927778246012046,7.306524260725354,24.97096313593836,right
3654,-0.8704987878665786,-0.8306680211268803,-7.552137841278816,-14.110167683469989,9.076925026341844,26.35108210681851,right
3655,-0.8918599928023054,-0.8251234133478658,-7.544088877813794,-15.201939471354386,9.610654957952196,26.304518796290566,right
3656,-0.7943425092945815,-0.850854200355659,-7.691494924904675,-15.38243136349357,10.980766279925984,24.108978614370347,right
3657,-0.6805025867811931,-0.885929063300191,-8.280829143876353,-13.84789700591077,13.566799776103121,19.839192075427857,right
3658,-0.6677922369426161,-0.857141533041412,-8.720220257576987,-12.707743284857562,14.885034920297981,15.77359804290186,right
3659,-0.7148871723604269,-0.8512211462621793,-8.991052605431216,-13.7071494399708,14.89268458364126,11.99341956188794,right
3660,-0.4709441012515514,-0.873219486785488,-9.548717125200058,-14.247662283157918,16.17183639321107,9.278437735799017,right
3661,-0.44612997858168635,-0.9331134488085497,-10.210319317455392,-13.414486734645257,19.658265991449934,7.335196426871725,right
3662,-0.2937060087805392,-0.9290040627325471,-10.997640005379987,-10.807503115012528,22.271958759954416,2.791805836497598,right
3663,0.09156430804871718,-0.7359930326883835,-11.871661071579387,-10.236796417583578,26.137699993750715,-2.8985175232108946,right
3664,0.27277899672102324,-0.47208359036567993,-12.576196640216859,-11.944658923581152,29.52510098083441,-5.030990398737064,right
3665,-0.3652144259014678,-0.3740402003439703,-12.477229717115987,-13.38767371292919,26.14989979970891,-5.190130591370443,right
3666,-0.22224210518997634,-0.1115375432311404,-13.783001961105285,-10.107667793020454,19.601948148719153,-8.715576205571928,right
3667,-0.7571757927607745,0.20402712935025047,-14.497885883308978,-8.506678245919503,14.12774884115068,-12.758214543399069,right
3668,-1.3939581387818691,0.5413106638445855,-11.43184634827836,-10.29307300233664,7.67939028154025,-22.181423300475327,right
3669,-1.0348388849353403,0.9173282046997533,-11.478606465752842,-10.318551071355975,9.595119767638034,-22.628514820723154,right
3670,-1.1976482120974974,0.780174517854106,-9.381413469306569,-10.819576678655459,14.33315430061659,-26.117522854919404,right
3671,-0.4366364853170195,1.0181747804190804,-9.19479445307659,-4.476918672531074,20.88482992741512,-27.860088404062886,right
3672,-0.18869105558438504,1.2950383188815402,-9.106961098759072,-2.9891844438340787,24.931008871500232,-25.70561528633012,right
3673,-0.04251735157347136,1.5932844995628392,-9.407277913083147,-3.639171227970325,23.06705864725528,-22.52947026553547,right
3674,-0.25204794192841584,1.6646495064646396,-9.880654746203493,-4.7345624132179385,17.143632476279453,-19.514354674129944,right
3675,-0.24478849823669435,1.5091186694893255,-9.914028938490372,-2.4251444024116937,10.414671409099945,-19.792854143107053,right
3676,-0.3038637988753141,1.2672471611059049,-9.25886935147975,3.244506815298678,5.914741693679288,-20.821020109271522,right
3677,-0.27838591340372876,1.032324675208521,-8.6394054035847,9.439340061468231,5.15150060816312,-22.843273525721276,right
3678,-0.2593799501231757,0.737296623521387,-8.137178592979897,14.401864591108112,7.167916788079845,-24.725551451972564,right
3679,0.043430006573415,0.5461712763590655,-8.029110175962042,16.75749454484399,9.50867132120215,-26.90292004770575,right
3680,0.38596181441693567,0.4397401051758943,-7.859636370106253,15.359617684215594,12.608744878353052,-27.34193483045062,right
3681,0.6296415915765823,0.32967089550386575,-7.513222903243813,13.194409064489513,15.767984069554169,-27.425597757268203,right
3682,0.8274406233688476,0.2676312134995571,-7.519501116034327,12.114900893655843,17.677202205112202,-25.847472314788458,right
3683,1.0722948884194046,0.20489693941342058,-7.547661225572636,11.150714346947694,16.630113952717196,-24.226371949518963,right
3684,1.143970698361064,0.18209988963787516,-7.753815859557502,10.804858876570723,13.426219512130537,-22.012391158244547,right
3685,1.0803921409985064,0.1627896891433263,-7.702694648638781,11.223403414713118,9.256781818061125,-20.557166687871735,right
3686,1.0909198021361244,0.22242999887709874,-7.741306001535144,11.084795193675891,7.386630565678585,-19.972137451285732,right
3687,1.0829961683638847,0.29332610453167024,-7.895960815746818,9.83219703481584,6.0100314151090695,-17.986480768056172,right
3688,1.1788729480638982,0.3480771572003256,-8.637257276418518,8.43834903742503,4.611017136648815,-14.013925116503053,right
3689,1.2843341367965047,0.30577096591366604,-9.527483660350423,6.5206373818338506,3.2453507312997267,-10.2578758092246,right
3690,1.528523310224173,0.23404488240149823,-10.47056933851497,5.192520895250583,3.7573089685184065,-7.780966391592827,right
3691,1.5346457781890606,0.2023984812839199,-11.04788810069604,4.623061143594855,6.380624000963968,-6.702064163724501,right
3692,1.6431620965539389,0.19064003039528662,-12.357706970936013,4.688181201230112,8.474587495139858,-5.498982288538853,right
3693,1.1839941591515406,0.11430109297470276,-12.830208991344314,2.341060280868095,8.196527964739268,-5.227045046222167,right
3694,1.2141035041199935,0.05383051764626362,-12.857147057466909,1.0719749598558943,3.2965065142351544,-6.54534706989502,right
3695,1.6550525996157437,0.0957712701361021,-15.37403083755401,0.7533706852304088,1.1174450241513425,-1.3034113427674046,right
3696,0.4089518079238723,-0.25847234800241686,-13.319385437835328,-4.368599995470127,-4.744166498469332,2.796654837119683,right
3697,0.259395526693039,-0.6381883302704476,-11.168182269855683,-1.6823037910931102,-9.136814381894096,4.1481008319112656,right
3698,0.6070043358261414,-0.7969177233874716,-10.525815123774398,0.4154676536080635,-1.7545672042111613,7.366726912185452,right
3699,0.7240512195959741,-1.0552016333614436,-9.248867104983221,0.12688411248620168,6.940288238039249,9.892075675211316,right
3700,0.6035165380016161,-1.3305475386021326,-8.606792588660149,0.27404926962197784,12.281333610755354,12.446522716870124,right
3701,0.6245336124832073,-1.5847327041503567,-9.37979415676927,2.869276283961498,10.334553330107763,12.925033542793724,right
3702,0.509101475448114,-1.6113341552171376,-9.85669936863874,4.434033374338772,4.376537405826755,11.270949149533628,right
3703,0.47548594745494865,-1.537318122548153,-9.975107860006212,4.802486761392228,-1.8629268283233664,10.216413138311012,right
3704,0.613044422219184,-1.3494484499490083,-10.543497672017915,3.072256369334826,-7.973301903943922,11.423648043772111,right
3705,0.4560431415234296,-1.1160899017007113,-9.86064182082705,-1.6302845911135826,-13.38132473035252,13.882606312791715,right
3706,0.40831121729077813,-0.8286239585654683,-8.940262106269877,-6.796369610859633,-18.495565300346072,18.466408996620842,right
3707,0.36109193658726824,-0.5646832587194238,-8.112787951454763,-12.341111529471068,-20.880311927487146,23.896718251795697,right
3708,0.2377626605471681,-0.40391827756958,-7.5683580274452025,-15.86658963631406,-20.256129978183456,28.786357014678423,right
3709,0.03624603101793733,-0.37644428376372097,-7.143419046992483,-17.039693016363515,-16.840184027205463,29.76849431352209,right
3710,0.13051936959231414,-0.26329333063179394,-7.354249903950385,-16.56825372916609,-13.243059787656698,27.600275793902167,right
3711,0.05405335673048439,-0.21268618458008381,-7.321144960168158,-17.353075502064577,-10.2589540412191,23.988281170008946,right
3712,-0.0455842183775097,-0.08434368997212596,-7.459797637673571,-18.389729534809792,-9.38859328905712,19.878064995053116,right
3713,-0.055224658104948254,-0.013490965455240589,-7.739548029686497,-19.956801706617963,-11.031364411593241,16.44564912926498,right
3714,0.08888452426170046,-0.021480087667243575,-7.59520627180847,-18.993451603035947,-10.522135018614124,13.547511955367861,right
3715,0.2877518718622927,-0.0625618246451678,-7.94178200407281,-15.972849365429568,-6.921082857740039,12.135219434749452,right
3716,0.5686779667552679,0.003626435235454001,-9.023507549445238,-13.19191277576369,-2.4643268456786207,10.509816314113682,right
3717,0.38199528529238513,0.04233251242352273,-9.617662021594414,-11.104677253169898,-0.1336818460115637,8.91445439444308,right
3718,0.5195394650194998,0.1659931831709761,-10.260691368102604,-9.300797076933634,0.27884325238254215,6.192326272376056,right
3719,0.6733523163077733,0.23298177871203618,-11.910465407457847,-8.323051936775094,0.9259300603522365,5.875076454164619,right
3720,0.7552618057597731,0.22118379543791428,-12.076244869830838,-8.376671194935817,2.0928641000888586,1.6918454287345477,right
3721,0.5372442336057266,0.36005925898777613,-12.124508757610162,-6.004010016423289,6.578612325010969,0.33845441821233546,right
3722,0.07488396831300248,0.40427066585579524,-12.467357576850386,-2.696861069379592,3.0485993436681977,-0.9842389701982076,right
3723,0.348830057256138,0.6375266935083169,-15.223787052780464,2.759011806929443,-1.3531588141414872,-3.021928486003161,right
3724,-0.5912470092894271,0.7315075419266355,-14.249398218584242,1.208758448585224,-8.119870185284093,-10.151827473516251,right
3725,-0.7318674805717951,1.1833024221569746,-11.540709899092972,0.3969949598718028,-10.479445330445413,-18.22498930365164,right
3726,-0.640716581819059,1.5817506820916285,-10.631374746851053,0.1650524328029146,-5.2419591326024495,-14.901960864579696,right
3727,-0.7770310345433176,1.5870899908290999,-9.60194099646668,-0.23353778243817125,-0.22765536173280201,-13.17517929528155,right
3728,-0.5311366555495907,1.5673589047203471,-9.998653269536549,2.817093650775802,1.8697986525144286,-15.503743909547161,right
3729,-0.2311731974603224,1.7264820542220505,-10.185248350714513,5.475568048927995,2.107892393083874,-18.86914312974292,right
3730,-0.15209469302375878,1.948402935062452,-9.750908920618928,3.085355176511414,-1.1178723170866693,-20.314367204583306,right
3731,0.03689924715382187,1.8601325020663313,-10.136718790894847,2.785843287295031,-3.9335208187429016,-18.58928591697041,right
3732,-0.35463538080360424,1.5805194484596299,-9.832703610034706,5.155717306355718,-6.703618685621017,-18.72034886203384,right
3733,-0.4931292036202626,1.2312507805294592,-8.43064309713796,9.338022562933137,-11.544360716376922,-22.17365093136006,right
3734,-0.5425157117552537,0.9838991783110553,-7.7213074248410365,14.496610828022,-12.982138429522877,-24.24836407794472,right
3735,-0.3723667111040383,0.6634820387745272,-7.177316343435793,17.624202131949914,-12.802387756037769,-27.209076761923072,right
3736,-0.09824131635880606,0.4402247403587358,-6.973036977353248,18.697434729914804,-9.135188603427393,-28.35130919247615,right
3737,0.19149834126999,0.25555975747222076,-6.645929471906546,17.93958399183645,-4.773631434627323,-29.164217677298613,right
3738,0.32159423589114633,0.09606501955848559,-6.537808733828078,17.61390167793047,0.20117817841089902,-27.55332548231129,right
3739,0.35269608675017095,0.030557544600041453,-6.542438238441574,17.64341095300926,2.073489446883386,-25.81671599018788,right
3740,0.48216560959072585,0.08297121515915079,-7.31280462376763,16.968619834422846,2.649084801120145,-21.891931554302005,right
3741,0.5108385674247606,0.043158213762327396,-7.632652736128935,15.815506566382535,2.5642796487631103,-18.453713272055793,right
3742,0.49170502273837524,0.12781907022657774,-8.281918700155,15.158480480097943,2.8763124244710294,-14.814605984332784,right
3743,0.45901020127675185,0.16980629189034915,-8.821858821536264,13.524810560081189,2.3267776162388762,-11.714854260608291,right
3744,0.41710326864230485,0.26221720569040174,-9.65697559543992,11.168448882707073,1.8730220360161791,-9.48928413380877,right
3745,0.7041387208634351,0.31287974535392765,-10.409896612780546,7.706124591118549,2.1318914372287585,-8.125937007004174,right
3746,0.9159313403615439,0.31526952321420687,-11.267676224467552,4.515652106545756,5.083707520255912,-4.144441426292685,right
3747,1.1547754262429812,0.1376700229370828,-12.314839614878615,4.257860710612272,7.723725787170719,-0.31784736984804995,right
3748,0.8180147176679844,-0.01771154113409318,-13.384249737434677,5.159757009620162,10.628527436402447,1.6968038897643953,right
3749,0.44066353202028363,-0.09862499251682116,-12.578407691792671,3.6556301594066363,6.624631457243801,-1.757097246095948,right
3750,1.1882853423628106,0.03291844106508002,-16.412314675852674,5.085707415014971,3.892797976130637,4.187600783412337,right
3751,0.04995234871964982,-0.32349286697097845,-14.824410225081138,-1.3981285536264343,-4.6020583172356195,7.346952400951511,right
3752,-0.34181252921243566,-0.7323775307650888,-11.460106643475422,-1.8730030495656298,-11.58244022543642,6.709432302877017,right
3753,-0.2820020793122562,-0.9513902708084362,-10.169478064314761,-0.7398336665701324,-6.4096669021345605,10.765439963326683,right
3754,-0.09522689428933706,-1.104842479110053,-9.710920550124968,-1.6699842002477387,-2.6895754205576035,15.440356150251118,right
3755,-0.07091455998411922,-1.3166906490378814,-9.694369866749133,-2.9853325265023756,-1.1351942120409186,20.326257990291225,right
3756,-0.19382307678286237,-1.5608738414971852,-10.169860141996438,-1.7191659169455251,-5.346286292201364,22.313924725791054,right
3757,-0.37703938056366093,-1.5751792123800612,-10.187331875568239,-0.32265375599812174,-13.109629630341555,21.282209210251395,right
3758,-0.48249546227531415,-1.491033117562302,-10.377492557334033,-1.4896729499345422,-19.809337139647738,21.097525323134104,right
3759,-0.8653798508748802,-1.4040559218130362,-10.174461397472596,-3.9817271692557394,-25.864396989936928,21.915679540909398,right
3760,-0.975058973257223,-1.1609629562656933,-9.310382520579546,-7.589677460362159,-29.85494241213693,21.586161186822274,right
3761,-0.8266946457048459,-0.7527812894275043,-8.348324660174335,-12.678742175378128,-28.497180299444256,22.752960784460097,right
3762,-0.6084341775075561,-0.44063994166660614,-7.481237068217393,-17.64911023312816,-22.343955270923153,25.51779930869172,right
3763,-0.6934507163723551,-0.24783293842295304,-6.801475079244124,-19.413652339483914,-14.476246559468311,28.053278252908946,right
3764,-0.7362868357693739,-0.27645926409296584,-6.258928019078388,-17.123075567783314,-9.303719320965119,27.236160416716977,right
3765,-0.7001076005879634,-0.22053691109865706,-6.32499639616661,-11.902005857930465,-5.709202855653058,23.8753650521256,right
3766,-0.518852492854601,-0.20714548162496643,-6.743893054147487,-9.891013356870173,-4.1816933831491605,21.6423158100282,right
3767,-0.5531754834383431,-0.24736847699829198,-6.800334386604543,-10.38357938753444,-1.5811117478422516,18.800901223637194,right
3768,-0.4777788772958984,-0.1950771660715419,-7.357775208211456,-11.174041680257904,0.4774265395942875,16.926246329617985,right
3769,-0.5839449487540396,-0.2392682076089415,-7.7741634671638025,-11.61591476623349,1.3093998918653562,14.824018134470325,right
3770,-0.446720584469098,-0.20154160356720588,-8.702956667678347,-10.542437827854727,0.8942813797746185,12.236417590680157,right
3771,-0.4269744783241127,-0.18214418668166915,-9.750916341576303,-9.250012543475584,2.3525892344153774,10.054371937622745,right
3772,-0.38436390778654683,-0.10021496385046166,-10.191032257061334,-9.958015954379121,3.6678870995907706,6.661259259925675,right
3773,-0.32149328385730414,-0.07227628785589246,-11.158213415523237,-9.805285740209587,5.027740741886573,5.932744244946466,right
3774,-0.09602337617903567,0.012008894455177332,-12.217749359511044,-8.243323049123097,6.984809663038517,3.575823915071222,right
3775,0.25703452196831167,0.07024772747187524,-11.785524830951731,-6.715550242791014,14.132793821911344,-0.6764003413252597,right
3776,-0.29152683305139204,0.20108819307079584,-12.02631099588546,-2.382537525009935,19.680774653684047,2.4035491636036532,right
3777,-1.00472544760685,0.17436330410433948,-12.709999901139287,1.8923503047218961,13.932508049541749,2.251784697689816,right
3778,-1.2415354296062082,0.4368727750753612,-15.356413894219925,5.306622035881787,4.125777686241689,0.30603019676410903,right
3779,-1.967353420316921,0.4957669771818804,-13.130551952145492,2.427489145365602,-3.510529990570496,-9.637388417500997,right
3780,-1.4199855339238638,0.9345523527709225,-10.525302327365985,3.8537356465709633,2.5668762592257206,-17.8061355204536,right
3781,-0.6750671833390167,1.1103566984126487,-10.522708144073112,5.193356744608771,17.691448859402254,-12.298127631733173,right
3782,-0.3124278202773887,1.0199289833382421,-10.029923730411559,7.157974164320864,29.748766460204354,-12.261433664349802,right
3783,-0.22267303790986048,1.2030244349184178,-11.00536972042389,9.447209804244432,31.01347989808969,-11.601730097475219,right
3784,-0.3933831793280613,1.35349818332113,-10.37917427514495,6.198399113336391,20.920465741000466,-14.962581803708687,right
3785,-0.27816164310471914,1.424171092465711,-10.858429777543488,2.8185077603604896,9.274040633200736,-15.709439668918352,right
3786,-0.4333355457893564,1.2711884641017268,-10.462225519208108,0.21251853269820664,-1.643468741298581,-17.132237381260403,right
3787,-0.7875364910545106,1.0726651464039076,-9.032791679262424,1.3661127050892041,-10.032945397880704,-18.359669231656717,right
3788,-0.6319155032882282,0.8113164751586642,-7.918536931514203,5.617148003786028,-15.031823071099517,-19.63981280174879,right
3789,-0.47446849711915684,0.515084365759206,-7.075660289207069,11.10387019786783,-14.3392296098929,-19.3288176353338,right
3790,-0.14954370269681405,0.4253928684853481,-6.706795142185637,14.436787320237,-9.741718330729698,-18.276550689512277,right
3791,0.17354077284402902,0.32031777149644836,-6.508015221196584,13.951764428630966,-2.872684583307761,-14.358960335140932,right
3792,0.44244165903154276,0.246372695085172,-6.688335637602698,12.578832198669469,3.29470216071142,-11.64788281646143,right
3793,0.42332249702161273,0.09212241675361586,-6.635840883233921,11.606040870627512,7.631368489534419,-9.751311926154035,right
3794,0.43724019266194936,0.06454255890536342,-6.760023948360635,12.80674107083236,7.850002324434829,-9.983969776672925,right
3795,0.39141599437847674,0.07006092793999041,-7.214630601418999,13.808214791158585,5.572192582041908,-9.111045163796566,right
3796,0.525567572024666,0.13134708345709228,-8.055244492808312,13.532718690068645,3.275509609232301,-8.49062692053295,right
3797,0.1759677508514894,0.07746301339444947,-8.404480056164463,12.95751758511156,1.999819501238158,-6.943563093658298,right
3798,0.09025762038145135,0.03902012698847657,-8.881259492822736,13.829000569708601,0.5191425605470166,-8.665349535382811,right
3799,0.10273976257887218,0.04246568270215956,-9.945179803849395,11.939891568029378,-0.05176958588765805,-10.225432237795058,right
3800,0.2003045051473311,0.022722384256020023,-10.704658397345844,9.44036543628934,-0.6877268001142598,-11.440226443519865,right
3801,0.22389954663182143,-0.01390018226204065,-12.127454425455596,7.033106107868499,-0.27477516646600064,-8.62168932355599,right
3802,0.3243462813867577,-0.052193993757113255,-12.728504498753916,3.303887915978936,0.041789962803434416,-7.3663432893636775,right
3803,0.08336549015441541,-0.2705648449727731,-12.811085147623452,-0.9384963175707627,3.7082578274612463,-5.254293215645202,right
3804,-0.08504709805208055,-0.4499860603451221,-12.53101313738439,-2.810394505745435,6.603064085655892,-8.696668329879317,right
3805,0.506381266288666,-0.2810659081016918,-15.853853851554247,-2.4127219969673592,10.367768778937704,-6.332930834495451,right
3806,-0.6376426331928915,-0.6226504574940658,-13.027181041997954,-8.284416472408779,5.474806141827242,-6.650695245598665,right
3807,-0.6899536236351129,-0.9138818429079367,-10.5659197998476,-4.946411199745745,1.7707250484906796,-6.429956126708738,right
